active,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags
True,vm2,3.9.17,2025-11-03 13:39:13.776580+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,0,2025-11-03,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** vm2 Sandbox Escape vulnerability NEWLINE **Related Vulnerability Description:** vm2 is an advanced vm/sandbox for Node.js. The library contains critical security issues and should not be used for production. The maintenance of the project has been discontinued. In vm2 for versions up to 3.9.19, `Promise` handler sanitization can be bypassed with the `@@species` accessor property allowing attackers to escape the sandbox and run arbitrary code, potentially allowing remote code execution inside the context of vm2 sandbox. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/vm2@3.9.17",False,,,False,,0.88971,0.04732,False,/juice-shop/node_modules/vm2/package.json,,,False,,False,,6b89c2767f3e1463b4e4fdc1cfa645a357987377771ad170bf58f06ddfd91fbc,1214,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:13.776561+00:00,,,,,,1,S0,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-cchq-frgv-rjh5 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2023-37466 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/patriksimek/vm2/security/advisories/GHSA-cchq-frgv-rjh5 NEWLINE - https://github.com/patriksimek/vm2/security/advisories/GHSA-cchq-frgv-rjh5,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2025-11-10,2025-11-10,,,,True,,Anchore Grype,35,0,GHSA-cchq-frgv-rjh5 in vm2:3.9.17,False,False,,,False,,GHSA-cchq-frgv-rjh5,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-cchq-frgv-rjh5; CVE-2023-37466,
True,lodash,2.4.2,2025-11-03 13:39:13.784039+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,9.1,,,0,2025-11-03,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Prototype Pollution in lodash NEWLINE **Related Vulnerability Description:** Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/lodash@2.4.2,False,,,False,,0.86968,0.0341,False,/juice-shop/node_modules/sanitize-html/node_modules/lodash/package.json,,,False,,False,,3b1d8d89bee38ea43fa9b863ba5448343af024aca9dbd41387eff36cf1658e3b,1215,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:13.784022+00:00,,,,,Upgrade to version: 4.17.12,1,S0,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-jf85-cpcp-j695 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-10744 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://access.redhat.com/errata/RHSA-2019:3024 NEWLINE - https://security.netapp.com/advisory/ntap-20191004-0005/ NEWLINE - https://snyk.io/vuln/SNYK-JS-LODASH-450202 NEWLINE - https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://www.oracle.com/security-alerts/cpujan2021.html NEWLINE - https://www.oracle.com/security-alerts/cpuoct2020.html NEWLINE - https://access.redhat.com/errata/RHSA-2019:3024 NEWLINE - https://security.netapp.com/advisory/ntap-20191004-0005/ NEWLINE - https://snyk.io/vuln/SNYK-JS-LODASH-450202 NEWLINE - https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://www.oracle.com/security-alerts/cpujan2021.html NEWLINE - https://www.oracle.com/security-alerts/cpuoct2020.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2025-11-10,2025-11-10,,,,True,,Anchore Grype,35,0,GHSA-jf85-cpcp-j695 in lodash:2.4.2,False,False,,,False,,GHSA-jf85-cpcp-j695,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-jf85-cpcp-j695; CVE-2019-10744,
True,crypto-js,3.3.0,2025-11-03 13:39:12.581171+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,,,328,2025-11-03,,,"crypto-js: PBKDF2 1,000 times weaker than specified in 1993 and 1.3M times weaker than current standard NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.0 NEWLINE  NEWLINE crypto-js is a JavaScript library of crypto standards. Prior to version 4.2.0, crypto-js PBKDF2 is 1,000 times weaker than originally specified in 1993, and at least 1,300,000 times weaker than current industry standard. This is because it both defaults to SHA1, a cryptographic hash algorithm considered insecure since at least 2005, and defaults to one single iteration, a 'strength' or 'difficulty' value specified at 1,000 when specified in 1993. PBKDF2 relies on iteration count as a countermeasure to preimage and collision attacks. If used to protect passwords, the impact is high. If used to generate signatures, the impact is high. Version 4.2.0 contains a patch for this issue. As a workaround, configure crypto-js to use SHA256 with at least 250,000 iterations. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/crypto-js/package.json,,True,False,,False,,a95f6cd299da2691e4707edf2bfc63bbc34f2c4d4646f48da9353a65346f2f87,1136,fixed,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.581153+00:00,,,,,4.2.0,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2023-46233 NEWLINE https://github.com/brix/crypto-js NEWLINE https://github.com/brix/crypto-js/commit/421dd538b2d34e7c24a5b72cc64dc2b9167db40a NEWLINE https://github.com/brix/crypto-js/security/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE https://lists.debian.org/debian-lts-announce/2023/11/msg00025.html NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2023-46233 NEWLINE https://ubuntu.com/security/notices/USN-6753-1 NEWLINE https://www.cve.org/CVERecord?id=CVE-2023-46233,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2025-11-10,2025-11-10,,,,True,,Trivy Scan,33,0,CVE-2023-46233 Crypto-Js 3.3.0,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2023-46233,
True,marsdb,0.6.11,2025-11-03 13:39:12.752328+00:00,,,,,0,2025-11-03,,,"Command Injection in marsdb NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:**  NEWLINE  NEWLINE All versions of `marsdb` are vulnerable to Command Injection. In the `DocumentMatcher` class, selectors on `$where` clauses are passed to a Function constructor unsanitized. This allows attackers to run arbitrary commands in the system when the function is executed. NEWLINE  NEWLINE  NEWLINE ## Recommendation NEWLINE  NEWLINE No fix is currently available. Consider using an alternative package until a fix is made available. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/marsdb/package.json,,False,False,,False,,73423daa2c85b788f33d85d5bb7d840df7952a4d3b32020edcf6e585c1b5cbd3,1160,affected,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.752303+00:00,,,,,,,S0,False,,,,,,,,False,https://github.com/bkimminich/juice-shop/issues/1173 NEWLINE https://www.npmjs.com/advisories/1122,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2025-11-10,2025-11-10,,,,True,,Trivy Scan,33,0,GHSA-5mrr-rgp6-x4gr Marsdb 0.6.11,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,GHSA-5mrr-rgp6-x4gr,
True,libc6,2.36-9+deb12u10,2025-11-03 13:39:12.492869+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,119,2025-11-03,,,"glibc: stack guard protection bypass NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:**  NEWLINE  NEWLINE GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass stack guard protection. The component is: nptl. The attack vector is: Exploit stack buffer overflow vulnerability and use this bypass vulnerability to bypass stack guard. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,False,False,,False,,8ea312704e6c3430cf5544600fa2d0cafae86b8e6346a4928b6efd4a15c5b0be,1123,affected,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.492851+00:00,,,,,,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2019-1010022 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2019-1010022 NEWLINE https://security-tracker.debian.org/tracker/CVE-2019-1010022 NEWLINE https://sourceware.org/bugzilla/show_bug.cgi?id=22850 NEWLINE https://sourceware.org/bugzilla/show_bug.cgi?id=22850#c3 NEWLINE https://ubuntu.com/security/CVE-2019-1010022 NEWLINE https://www.cve.org/CVERecord?id=CVE-2019-1010022,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2025-11-10,2025-11-10,,,,True,,Trivy Scan,33,0,CVE-2019-1010022 Libc6 2.36-9+deb12u10,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2019-1010022,
True,jsonwebtoken,0.4.0,2025-11-03 13:39:12.661612+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,20,2025-11-03,,,nodejs-jsonwebtoken: verification step bypass with an altered token NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.2 NEWLINE  NEWLINE In jsonwebtoken node module before 4.2.2 it is possible for an attacker to bypass verification when a token digitally signed with an asymmetric key (RS/ES family) of algorithms but instead the attacker send a token digitally signed with a symmetric algorithm (HS* family). NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/jsonwebtoken/package.json,,True,False,,False,,756ae4892999afe288492599f018ef7426e7cfb8e4ea4527a6d71357a3503db7,1147,fixed,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.661593+00:00,,,,,4.2.2,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2015-9235 NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries/ NEWLINE https://github.com/advisories/GHSA-c7hr-j4mj-j2w6 NEWLINE https://github.com/auth0/node-jsonwebtoken/commit/1bb584bc382295eeb7ee8c4452a673a77a68b687 NEWLINE https://nodesecurity.io/advisories/17 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2015-9235 NEWLINE https://www.cve.org/CVERecord?id=CVE-2015-9235 NEWLINE https://www.npmjs.com/advisories/17 NEWLINE https://www.timmclean.net/2015/02/25/jwt-alg-none.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2025-11-10,2025-11-10,,,,True,,Trivy Scan,33,0,CVE-2015-9235 Jsonwebtoken 0.4.0,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2015-9235,
True,jsonwebtoken,0.1.0,2025-11-03 13:39:12.624353+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,20,2025-11-03,,,nodejs-jsonwebtoken: verification step bypass with an altered token NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.2 NEWLINE  NEWLINE In jsonwebtoken node module before 4.2.2 it is possible for an attacker to bypass verification when a token digitally signed with an asymmetric key (RS/ES family) of algorithms but instead the attacker send a token digitally signed with a symmetric algorithm (HS* family). NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/express-jwt/node_modules/jsonwebtoken/package.json,,True,False,,False,,878f89d0598d0236b88290febfb1899b96561b65699661be3627ae77f59954b3,1142,fixed,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.624335+00:00,,,,,4.2.2,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2015-9235 NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries/ NEWLINE https://github.com/advisories/GHSA-c7hr-j4mj-j2w6 NEWLINE https://github.com/auth0/node-jsonwebtoken/commit/1bb584bc382295eeb7ee8c4452a673a77a68b687 NEWLINE https://nodesecurity.io/advisories/17 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2015-9235 NEWLINE https://www.cve.org/CVERecord?id=CVE-2015-9235 NEWLINE https://www.npmjs.com/advisories/17 NEWLINE https://www.timmclean.net/2015/02/25/jwt-alg-none.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2025-11-10,2025-11-10,,,,True,,Trivy Scan,33,0,CVE-2015-9235 Jsonwebtoken 0.1.0,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2015-9235,
True,jsonwebtoken,0.1.0,2025-11-03 13:39:12.640056+00:00,,,,,0,2025-11-03,,,"Verification Bypass NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** >=4.2.2 NEWLINE  NEWLINE It is possible for an attacker to bypass verification when ""a token digitally signed with an asymetric key (RS/ES family) of algorithms but instead the attacker send a token digitally signed with a symmetric algorithm (HS* family)"" [1] NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/express-jwt/node_modules/jsonwebtoken/package.json,,True,False,,False,,8c52b3d98311b402fcdd15a9b1d27153f2446f6a7a59b2c0fd542611007172c5,1144,fixed,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.640037+00:00,,,,,>=4.2.2,,S1,False,,,,,,,,False,https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries/ NEWLINE https://github.com/auth0/node-jsonwebtoken/commit/1bb584bc382295eeb7ee8c4452a673a77a68b687 NEWLINE https://www.timmclean.net/2015/02/25/jwt-alg-none.html,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2025-12-03,2025-12-03,,,,True,,Trivy Scan,33,0,NSWG-ECO-17 Jsonwebtoken 0.1.0,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,NSWG-ECO-17,
True,ws,7.4.6,2025-11-03 13:39:12.944411+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,476,2025-11-03,,,"nodejs-ws: denial of service when handling a request with many HTTP headers NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 5.2.4, 6.2.3, 7.5.10, 8.17.1 NEWLINE  NEWLINE ws is an open source WebSocket client and server for Node.js. A request with a number of headers exceeding theserver.maxHeadersCount threshold could be used to crash a ws server. The vulnerability was fixed in ws@8.17.1 (e55e510) and backported to ws@7.5.10 (22c2876), ws@6.2.3 (eeb76d3), and ws@5.2.4 (4abd8f6). In vulnerable versions of ws, the issue can be mitigated in the following ways: 1. Reduce the maximum allowed length of the request headers using the --max-http-header-size=size and/or the maxHeaderSize options so that no more headers than the server.maxHeadersCount limit can be sent. 2. Set server.maxHeadersCount to 0 so that no limit is applied. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/engine.io/node_modules/ws/package.json,,True,False,,False,,7ba8c33b64da51d8c714ca44cc31ddf1f4ded1cbe10d6221172a0c8eccafdcc4,1187,fixed,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.944393+00:00,,,,,"5.2.4, 6.2.3, 7.5.10, 8.17.1",,S1,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2024-37890 NEWLINE https://github.com/websockets/ws NEWLINE https://github.com/websockets/ws/commit/22c28763234aa75a7e1b76f5c01c181260d7917f NEWLINE https://github.com/websockets/ws/commit/4abd8f6de4b0b65ef80b3ff081989479ed93377e NEWLINE https://github.com/websockets/ws/commit/e55e5106f10fcbaac37cfa89759e4cc0d073a52c NEWLINE https://github.com/websockets/ws/commit/eeb76d313e2a00dd5247ca3597bba7877d064a63 NEWLINE https://github.com/websockets/ws/issues/2230 NEWLINE https://github.com/websockets/ws/pull/2231 NEWLINE https://github.com/websockets/ws/security/advisories/GHSA-3h5v-q93c-6h6q NEWLINE https://nodejs.org/api/http.html#servermaxheaderscount NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2024-37890 NEWLINE https://www.cve.org/CVERecord?id=CVE-2024-37890,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2025-12-03,2025-12-03,,,,True,,Trivy Scan,33,0,CVE-2024-37890 Ws 7.4.6,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2024-37890,
True,,,2025-11-03 13:39:12.951716+00:00,,,,,0,2025-11-03,,,Asymmetric Private Key NEWLINE **Category:** AsymmetricPrivateKey NEWLINE **Match:** ----BEGIN RSA PRIVATE KEY-----****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************-----END RSA PRIVATE NEWLINE ,False,,,False,,,,False,/juice-shop/build/lib/insecurity.js,,True,False,,False,,5ad948478ac7188141e618ebe6b972ef0264605097a5df62b237c8cfba18dc45,1188,,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.951698+00:00,47,,,,,,S1,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2025-12-03,2025-12-03,,,,True,,Trivy Scan,33,0,Secret Detected in /juice-shop/build/lib/insecurity.js - Asymmetric Private Key,False,False,,,False,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,,
True,libc6,2.36-9+deb12u10,2025-11-03 13:39:12.485680+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,674,2025-11-03,,,"glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:**  NEWLINE  NEWLINE In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(\227|)(\\1\\1|t1|\\\2537)+' in grep. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,False,False,,False,,017b78b7b4442dd3c4f3291aa01b44f3f21ea32eb6d41a716b5a803bf8b9d856,1122,affected,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.485661+00:00,,,,,,,S1,False,,,,,,,,False,http://www.securityfocus.com/bid/107160 NEWLINE https://access.redhat.com/security/cve/CVE-2018-20796 NEWLINE https://debbugs.gnu.org/cgi/bugreport.cgi?bug=34141 NEWLINE https://lists.gnu.org/archive/html/bug-gnulib/2019-01/msg00108.html NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2018-20796 NEWLINE https://security.netapp.com/advisory/ntap-20190315-0002/ NEWLINE https://support.f5.com/csp/article/K26346590?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE https://www.cve.org/CVERecord?id=CVE-2018-20796,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2025-12-03,2025-12-03,,,,True,,Trivy Scan,33,0,CVE-2018-20796 Libc6 2.36-9+deb12u10,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2018-20796,
True,,,2025-11-03 13:39:12.968415+00:00,,,,,0,2025-11-03,,,Asymmetric Private Key NEWLINE **Category:** AsymmetricPrivateKey NEWLINE **Match:** ----BEGIN RSA PRIVATE KEY-----****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************-----END RSA PRIVATE NEWLINE ,False,,,False,,,,False,/juice-shop/lib/insecurity.ts,,True,False,,False,,6cb69ea20f84ada1d56684358f2099360cdfd4aafd49206b774d90ffabbfa021,1191,,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.968397+00:00,23,,,,,,S1,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2025-12-03,2025-12-03,,,,True,,Trivy Scan,33,0,Secret Detected in /juice-shop/lib/insecurity.ts - Asymmetric Private Key,False,False,,,False,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,,
True,multer,1.4.5-lts.2,2025-11-03 13:39:14.052741+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,0,2025-11-03,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Multer vulnerable to Denial of Service via memory leaks from unclosed streams NEWLINE **Related Vulnerability Description:** Multer is a node.js middleware for handling `multipart/form-data`. Versions prior to 2.0.0 are vulnerable to a resource exhaustion and memory leak issue due to improper stream handling. When the HTTP request stream emits an error, the internal `busboy` stream is not closed, violating Node.js stream safety guidance. This leads to unclosed streams accumulating over time, consuming memory and file descriptors. Under sustained or repeated failure conditions, this can result in denial of service, requiring manual server restarts to recover. All users of Multer handling file uploads are potentially impacted. Users should upgrade to 2.0.0 to receive a patch. No known workarounds are available. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/multer@1.4.5-lts.2",False,,,False,,0.10319,0.00037,False,/juice-shop/node_modules/multer/package.json,,,False,,False,,84a56017a0139fedea9c251e5bade937c762aedd44bf54aa2ccba8a4353e44c6,1251,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.052724+00:00,,,,,Upgrade to version: 2.0.0,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-44fp-w29j-9vj5 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-47935 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/expressjs/multer/commit/2c8505f207d923dd8de13a9f93a4563e59933665 NEWLINE - https://github.com/expressjs/multer/pull/1120 NEWLINE - https://github.com/expressjs/multer/security/advisories/GHSA-44fp-w29j-9vj5,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2025-12-03,2025-12-03,,,,True,,Anchore Grype,35,0,GHSA-44fp-w29j-9vj5 in multer:1.4.5-lts.2,False,False,,,False,,GHSA-44fp-w29j-9vj5,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-44fp-w29j-9vj5; CVE-2025-47935,
True,tar-fs,2.1.3,2025-11-03 13:39:14.039948+00:00,,,,,0,2025-11-03,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** tar-fs has a symlink validation bypass if destination directory is predictable with a specific tarball NEWLINE **Related Vulnerability Description:** tar-fs provides filesystem bindings for tar-stream. Versions prior to 3.1.1, 2.1.3, and 1.16.5 are vulnerable to symlink validation bypass if the destination directory is predictable with a specific tarball. This issue has been patched in version 3.1.1, 2.1.4, and 1.16.6. A workaround involves using the ignore option on non files/directories. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/tar-fs@2.1.3",False,,,False,,0.15424,0.0005,False,/juice-shop/node_modules/tar-fs/package.json,,,False,,False,,63114de3e5ad3029495344b7d2ed142e2ef46604b9767b35b9700cf0f13065a8,1249,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.039929+00:00,,,,,Upgrade to version: 2.1.4,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-vj76-c3g6-qr5v NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-59343 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/mafintosh/tar-fs/commit/0bd54cdf06da2b7b5b95cd4b062c9f4e0a8c4e09 NEWLINE - https://github.com/mafintosh/tar-fs/security/advisories/GHSA-vj76-c3g6-qr5v,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2025-12-03,2025-12-03,,,,True,,Anchore Grype,35,0,GHSA-vj76-c3g6-qr5v in tar-fs:2.1.3,False,False,,,False,,GHSA-vj76-c3g6-qr5v,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-vj76-c3g6-qr5v; CVE-2025-59343,
